9.671075977403718298e+02,0.000000000000000000e+00,5.472300851507295647e+02
0.000000000000000000e+00,9.671682646210542771e+02,3.517179822508796860e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
